编号,id,微博正文,发布时间,情绪
543,4648487734485375,李元韬的陈年旧瓜，随着鹅的乙游公测临近，不出所料又被爆了一波。但，公众对于男cv还是相对更宽容，男cv一有瓜就考哥.jpg，女cv一出事就恨不得让她彻底失业。不过鹅是不会改cv了.jpg,2021-06-15 23:01:00,"(frustration,0.4),(injustice,0.3),(amusement,0.2),(sadness,0.1)"
544,4713345607276050,在说到“见到捧哏的媳妇的时候”，本来应该是“大嫂子”的，下意识喊了“弟妹”。这应该是建立在，上台前已经把这个活按fz的体系重新规整一遍的基础上。毕竟今天的垫话是“量身定制”的、包含着温情与思考的一版，不再上来就埋汰捧哏“痴傻呆苶”，自作主张宣布捧哏就地失业，从而引发出“捧逗之争”。无意识与下意识的地方大概需要时间的冲刷。。。但又不好用另一套思维模式覆盖，不知道什么时候又要巴巴地改回去。。。始作俑者这孽造的，不可原谅,2021-12-11 22:23:00,"(frustration,0.5),(sarcastic,0.3),(resentment,0.2),(exasperation,0.1)"
545,4713363403702534,突然失业的日子最近开始天冷了，想往你心里挤挤羡慕腿短的人，天冷被子至少还能盖住脚,2021-12-11 23:34:00,"(sadness,0.7),(envy,0.2),(bitterness,0.1)"
546,4713321762652986,【12月起，长春市失业保险待遇提标啦！】按照省人力资源和社会保障厅、省财政厅联合下发的《关于提高失业保险金标准的通知》（吉人社联﹝2021﹞166号）精神，长春市区（含双阳）于2021年12月1日调整失业保险金标准，由1513元/月上调至1692元/月，每月增加179元，上调11.8%。L吉视守望都市的微博视频,2021-12-11 20:49:00,"(frustration,0.5),(urgency,0.3),(confusion,0.2)"
547,4647918583677745,#长期不上班会导致什么后果#日夜颠倒，社恐，肥胖，焦虑，自由职业也叫上班，某些大v的不上班只是在家上班，大部分的不上班就是失业。没什么容光焕发，长期失业真的会越发自闭。,2021-06-14 09:20:00,"(negative,0.8),(anxiety,0.2),(depression,0.1),(frustration,0.1),(sadness,0.1),(desperation,0.1)"
548,4648136809645914,在新的博弈当中，基本上90后和00后，都已经开始融入社会当中，现在的普遍现象就是努力和回报不成正比，也许你前几年学的专业很火工资很高，但是现在，跟随着国际趋势变化，你们所学的专业是否还是可持续高收益发展的，这不排除个人喜好，在中国这个大人口国家，如果说有行业需要特殊的技能，需要大量人才，一般学校会设立这个专业，这种一般第一批和第二批是比较好找工作的，后面越来越难，技术这种东西，大家的标准都是一样，只要不是智商有问题，大多可以学出来，人少的时候可以凭借技术优势或者经验，后面学的人多了，基本上就不好找了，而这一部分人会去从事其他行业，所以毕业＝失业，3年白给，当然找到了那就恭喜你，在这个高速发展的浪潮当中，身边都是机遇，学校的老师只会教他们所见所闻，而你自己真的有在思考这个社会和世界么，在绝大部分人生当中，人需要抓住开窍的机会，现在年轻人受外部影响压力很大，有的人选择两点一线，有的人选择朝九晚九，两种不同的人生，带来不一样的结果，按照人的本性来说，低工作量低工资是大部分人可以接受的，但是高工作量低工资一般不会接受，国家需要发展就需要牺牲某些东西，让你过的不太舒服也让你有希望，不然大家都躺平了，你说谁来发展呢，国家的政策基本上是根据大家往后的生活相关联，调整平横，当然这个是国家角度的平衡，而不是把富人的钱发给穷人，如果你现在还在加班加点的上班，工资还很低，那么国家需要你发展，如果你现在两点一线无欲无求，这是人生自由，所以年轻人加油干，有欲望（梦想）好好认知自我认知世界，没欲望那也是狠人，只要世界不倒接着躺就完事。（纯属闲聊，文章内容仅供参考，没有设立观点和反驳观点。）,2021-06-14 23:47:00,"(optimism,0.4),(ambition,0.3),(pressure,0.2),(freedom,0.1)"
549,4648416287916705,#广州番禺锦绣半岛东区解封之夜##广州封控区解封须满足4个条件#隔离第十八天了，连续14天无病例的街道，政府无任何通知解封……社区核酸每次都是阴性，再这样下去要失业了……,2021-06-15 18:17:00,"(frustration,0.8),(worry,0.2),(disappointment,0.1),(anger,0.1)"
550,4652124443772669,记录一下最近吧（一个星期内）失业扁条体发炎支气管炎发烧积食现在是一个待业青年总会变顺的是吧阳光总在风雨后,2021-06-25 23:52:00,"(frustration,0.3),(disappointment,0.2),(hope,0.1)"
551,4649945955829515,《白月光回来后，替身陷入失业危机》太好看了！！！！！狗狗总裁带入龚俊的脸，更狗了，超可爱！！！！爱学习又漂亮带入张哲瀚也是绝了！！！！谁懂我！！！！！,2021-06-19 23:36:00,"(joy,0.7),(adoration,0.3),(amusement,0.2),(excitement,0.1)"
552,4648147193695723,上班有意义吗（小说）上班有意义吗？有意义。没意义。不知道。为什么？太多的有意义，太多的无意义，太多的不知道，又能证明什么？对于生活，我的理解不过是出单就行，赚钱就行，我吃饱就行。有上班的人找我聊天，我说我很羡慕他，他就很高兴。有失业的人找我聊天，我说我好几个月没收入了，好郁闷，他就很高兴地打开一瓶酒，说，来来来，一醉解千愁。有人不知该去上班，还是该去创业，我说急什么，慢工出细活。对方果然眼睛一亮。说，走，我请你嗨皮去。我说算了，我的哈根达斯被飞机杯弄坏了。飞机杯漏电。对方就有点儿小郁闷。我不想让人家知道，我只能干三分钟。我早不是以前的我了。为什么我会变成这个样子？知道答案，或不知道答案，又有什么分别？上班不上班，创业不创业，在我看来，都不过是为了混口饭吃。混口饭吃，其实很不容易。不过为了生活，很多人还是骑马冲了出去,2021-06-15 00:28:00,"(happiness,0.6),(glad,0.3),(welcome,0.1)"
553,4648817553311266,【“失落大龄”...#48岁男子致信上海市长求工作#，被推荐入职一个月后又离职】#上海人社局回应男子失业求助信#日前，一位48岁男子写给上海市政府的失业求助信引发热议。写信者王先生（化名）自称高学历，曾任职外企高管，但失业三年求职无门。他和妻子育有两子，“一直在申领政府发放的微薄的失业金，加上偶尔挣到的咨询费及家里有限的储蓄勉强度日”。6月15日，红星新闻记者在上海市人民政府网站搜索该邮件，网站“政民互动”一栏显示，该邮件名为“#失落大龄职场男的求助信#”，为王先生写给上海市市长龚正的求助信。来信时间为2021年4月6日。但点击该文时，显示已“404”。网传截图显示，上海市人力资源和社会保障局回复称，已安排王先生所在松江区就业促进中心与其对接。4月12日，松江区就业促进中心将该信息反馈至其户籍地街道社区事务受理服务中心，并安排就业援助员和职业指导师进行跟踪对接。此外，相关单位还协助王先生办理求职登记、宣讲部分就业扶持政策；指导其完善简历；还为其推荐了四个岗位，包括销售管理岗、城市合伙人等。松江区就业促进中心相关负责人6月15日告诉红星新闻记者，确有此事，王先生在信中言及的高学历、知名外企工作近20年等经历属实：“他信里面没有夸大。（在求职者中，）他的学历应该是高的了。”如网图所示，松江区就业促进中心确实为王先生做了前述帮扶。该负责人称，此前，王先生已于今年4月找到工作，在松江区就业促进中心推荐的一家民营企业任市场部副总。松江区就业促进中心为王先生推荐了四家公司，王先生面试了三家，最终选择了其一。“总体来说，他当时应该还是比较满意的，跟他的求职意愿比较接近。在求职过程中，他对自我的定位也在不断地调整。”但工作了一个月左右，王先生离职了，“做了一个月，他还是觉得不合适，所以没做了。O网页链接（红星新闻）,2021-06-16 20:52:00,"(satisfaction,0.4),(frustration,0.3),(hope,0.2),(surprise,0.1)"
554,4648438098300520,#香港演员杨淇转行做保安#吹头发的时候，正好有朋友转了“失落大龄职场男的求助信”给我看，和发型师描述了下，就是有个上海本地40+男，和老婆都是名校硕士双双失业，又生了二胎，写了公开信给市长求助…..发型师说欢迎他来做理发师呀，我们很缺人，听说快递公司也缺。我说他可能想当领导，理发师说，干得好他也能当我领导呀。我们谈了吹一个长卷发的时间，言谈间他表露出对有份工作极大的感恩之心，他说他很喜欢这份工作。又看到这条新闻有人评论说“沦落到做保安”，希望这种评论少一点，有人就喜欢开摩托送快递，有人就喜欢在厨房炒菜，能有一份让自己安居乐业的工作，怎么就沦落了…,2021-06-15 19:44:00,"(positivity,0.6),(satisfaction,0.3),(hope,0.1),(gratitude,0.1),(purpose,0.1)"
555,4648126856562149,纽约联储调查：人们认为失业后找到工作的平均可能性从4月份的49.8%急剧上升至5月份的54.0%，这是该调查月度环比增幅最大的一次。O网页链接,2021-06-14 23:07:00,"(joy,0.6),(surprise,0.3),(optimism,0.1)"
556,4648103568739398,个人社保代缴哪里便宜？失业后如何续交社保？职场中失业是很正常的一种事情，而在一个人失业之后，社保往往都是会断缴的。面对着社保断缴这部分的问题，个人可以完成社保缴纳工作也很重要，毕竟社保和自己的生活是密切相关的。只不过在个人社保代缴服务了解的时候，如何在缴纳社保的时候可以更加便宜也是很多人都希望了解的内容。个人社保代缴社保代缴服务费需要清楚对于各位失业后的朋友而言，在自己缴纳社保的时候，社保补缴方面的内容也应该提上日程。而个人社保代缴服务中可以知道，社保代缴的服务费也一直都是非常合理的。从联达人力公司提供社保代缴服务完全可以知道，公司社保代缴过程中每个月收取的服务费分别是39.9元和69.9元，增值服务都是免费的。社保代缴进度需清晰化缴纳了费用之后却不知道自己社保缴纳的进度，这是很多人都非常苦恼的一个问题。不过在个人缴纳社保选择联达人力公司之后，各位朋友会了解到公司社保代缴服务进度很清晰。公司服务的过程中，每一个重要的投保节点都会给予信息的提示，缴纳社保方面很放心。综合的把握这些个人社保代缴过程中的问题之后，失业后缴纳社保的情况便可以知晓。而联达人力公司实力确实是很强大的，业务范围已经囊括了全国四十多个城市，业务构成中社保代缴、社保补缴服务提供同时，公积金代缴服务也是可以为各位需求者提供的。,2021-06-14 21:35:00,"(happiness,0.4),(curiosity,0.3),(relief,0.2),(informativeness,0.1)"
